GM_solar_masses,semimajor_axis_au,eccentricity,inclination_degrees,argument_of_pericenter_degrees,longitude_of_node_degrees,mean_anomaly_degrees
1.0,0.009776777341070101,0.05772586550920067,1.41262877085207,48.16442888827174,109.0496302004426,2.37458758264449
1.6601367952719304e-07,0.4063744589673565,0.2349861078156782,6.870017385027654,27.29878854915934,48.9469160256802,24.68773286401883
2.4478383396645447e-06,0.7392320952305326,0.01834101742901282,3.371562712614097,33.71692148073953,76.91865795479922,18.5649389826684
3.0404326462685257e-06,1.014536010461049,0.02516755745341847,0.00821230670887751,49.88705782191231,46.47122526706403,24.37046985927561
3.2271514450538743e-07,1.522552110839221,0.09869823640109414,1.848474446849817,287.7440558350611,49.36948021235895,280.4716440679168
0.0009547919384243222,5.183973642736003,0.04697538100835694,1.303479397510836,274.5941529869062,100.5056485523664,328.6777724547023
0.0002858859806661029,9.536012783441585,0.05520563936007937,2.487893588285806,338.6349995447123,113.5939728246667,227.42837914702
4.3662440433515637e-05,19.18817519787863,0.04728197699251524,0.7721312337284011,97.08916598622112,74.00329099846606,236.6537443742592
5.151389020535497e-05,30.07424241656508,0.008744814541701732,1.770228596175322,272.4867940895155,131.7827212036386,308.8017872395212
